"Nombre","Cámara de Comercio","Número de Matrícula","Fecha de Matrícula","Estado de la matrícula","Fecha de renovación","Último año renovado","latitud","longitud","direccion"
"OXXO LA URIBE","BOGOTA","3759940","2023/12/12","ACTIVA","2025/03/20","2025","4.7528589","-74.04357209999999","Cra 21a #172-57, Usaquén, Bogotá, D.C, Bogotá, Colombia"
"OXXO MONTEVIDEO","BOGOTA","2751165","2016/11/02","ACTIVA","2025/03/20","2025","4.6448539","-74.120635","Cra 69 #18A-95, Teusaquillo, Bogotá, Colombia"
"OXXO SAN GABRIEL","BOGOTA","3385614","2021/06/08","ACTIVA","2025/03/20","2025","4.643236799999999","-74.1462416","Cra 80C #8A-25, Kennedy, Bogotá, Cundinamarca, Colombia"
"OXXO PALERMO","BOGOTA","2171834","2012/01/18","ACTIVA","2025/03/20","2025","4.632695099999999","-74.0696416","Cra, 16 #44-60, Bogotá, Colombia"
"OXXO LAGO PERCALES","BOGOTA","3979671","2025/06/27","ACTIVA","2025/06/27","2025","4.663711699999999","-74.057912","Cra. 14 #77-17, Bogotá, Colombia"
"OXXO UNILAGO","BOGOTA","3613010","2022/12/02","ACTIVA","2025/03/20","2025","4.6658748","-74.0581052","Cra, 16 #79-20, Bogotá, Colombia"
"OXXO DECIMA SAN DIEGO","BOGOTA","2230348","2012/07/03","ACTIVA","2025/03/20","2025","4.614983","-74.069557","Cra. 10 #27-75, Bogotá, Colombia"
"OXXO SAN JOSE","BOGOTA","3463308","2021/12/17","ACTIVA","2025/03/20","2025","4.6850106","-74.1311601","Cra. 100 #25C-30, Bogotá, Colombia"
"OXXO SUBA 103","BOGOTA","3444090","2021/10/19","ACTIVA","2025/03/20","2025","4.750468","-74.0923766","Cra. 103b #151-17, Bogotá, Colombia"
"OXXO BOSTON","BOGOTA","3756481","2023/11/27","ACTIVA","2025/03/20","2025","4.6801495","-74.1429577","Cra. 104b #22f-6, Bogotá, Colombia"
"OXXO ADMINISTRATIVO ZONA FRANCA","BOGOTA","3698765","2023/06/28","ACTIVA","2025/03/20","2025","","",""
"OXXO ZONA FRANCA","BOGOTA","3035204","2018/11/08","ACTIVA","2025/03/20","2025","4.6755552","-74.1548308","Cra. 106 #15a-25, Bogotá, Colombia"
"OXXO PLAZUELA DEL VIRREY","BOGOTA","3789139","2024/02/28","ACTIVA","2025/03/20","2025","4.7064499","-74.1233906","Cra. 106a #70D 21, Bogotá, Colombia"
"OXXO EDS EL CARMEN","BOGOTA","3736971","2023/09/29","ACTIVA","2025/03/20","2025","4.6776579","-74.149957","Cra. 107a #Cl 17, Fontibón, Bogotá, Colombia"
"OXXO MODERNO","BOGOTA","1946325","2009/11/18","ACTIVA","2025/03/20","2025","4.6587741","-74.0574613","Cra. 11 #7398, Bogotá, Colombia"
"OXXO BRIDGE 93","BOGOTA","3919228","2025/02/11","ACTIVA","2025/02/11","2025","4.678716723822327","-74.05539762228578","Cl. 93 #18-50, Bogotá"
"OXXO CALLE 93","BOGOTA","2476754","2014/07/18","ACTIVA","2025/03/20","2025","4.6753958","-74.0472783","Cra. 11 #93-92, Bogotá, Colombia"
"OXXO CHICO NORTE 93","BOGOTA","3911444","2025/01/27","ACTIVA","2025/01/27","2025","4.6771309795703235","-74.05223544598672","Cl. 93 #13-59, Bogotá"
"OXXO VERSALLES","BOGOTA","3596646","2022/10/15","ACTIVA","2025/03/20","2025","4.6855449","-74.1456815","Cra. 111a #22i-90, Bogotá, Colombia"
"OXXO CIRCASIA","BOGOTA","3604988","2022/11/08","ACTIVA","2025/03/20","2025","4.8553698","-74.0651847","Cra. 12 #3-59, Chía, Cundinamarca, Colombia"
"OXXO UAN SUR","BOGOTA","3146160","2019/07/31","ACTIVA","2025/03/20","2025","4.579439499999999","-74.1000457","Cra. 13 #22 Sur-56 a 22 Sur-2, Bogotá, Colombia"
"OXXO LAGO GAITAN","BOGOTA","2628626","2015/10/28","ACTIVA","2025/03/20","2025","4.6661298","-74.0563877","Cra. 14 #29 # 80, Bogotá, Colombia"
"OXXO HOSPITAL REGIONAL ZIP","BOGOTA","3870580","2024/09/16","ACTIVA","2025/03/20","2025","5.015528386831129","-74.00229428876933","Cra. 15 #1-136, Zipaquirá, Cundinamarca"
"OXXO MOLINOS DEL NORTE 102","BOGOTA","3641512","2023/02/21","ACTIVA","2025/03/20","2025","4.687709700000001","-74.04721119999999","Ak 15 #103-24, Bogotá, Colombia"
"OXXO SANTA BARBARA","BOGOTA","3264428","2020/07/23","ACTIVA","2025/03/20","2025","4.7009441","-74.04316220000001","Ak 15 #122-07, Bogotá, Colombia"
"OXXO TIME 122","BOGOTA","3970965","2025/06/05","ACTIVA","2025/06/05","2025","","",""
"OXXO CALLE 95","BOGOTA","2711215","2016/07/18","ACTIVA","2025/03/20","2025","4.6810718","-74.0495136","Ak 15 #95-85, Bogotá, Colombia"
"OXXO CHICO 97","BOGOTA","3756469","2023/11/27","ACTIVA","2025/03/20","2025","4.6830308","-74.04851289999999","Ak 15 #9808, Bogotá, Colombia"
"OXXO FIJAR 93","BOGOTA","3564935","2022/08/04","ACTIVA","2025/03/20","2025","4.6792171","-74.05247","Cra. 17 #93a85, Bogotá, Colombia"
"OXXO CALERA HILLS","BOGOTA","3605001","2022/11/08","ACTIVA","2025/03/20","2025","4.7209365","-73.9658863","Cra. 2 #9-40, La Calera, Cundinamarca, Colombia"
"OXXO PARQUE ALCAZARES","BOGOTA","3542618","2022/06/13","ACTIVA","2025/03/20","2025","4.6634538","-74.06796779999999","Cra. 26 #71b-30, Bogotá, Colombia"
"OXXO ISABEL 28","BOGOTA","3792677","2024/03/07","ACTIVA","2025/03/20","2025","4.597436099999999","-74.10277959999999","Cra. 28 #1A-70, Bogotá, Colombia"
"OXXO LA MERCED NORTE","BOGOTA","3568857","2022/08/12","ACTIVA","2025/03/20","2025","4.663312299999999","-74.07272569999999","Cra. 28b #70-2, Bogotá, Colombia"
"OXXO MERCED 71","BOGOTA","3906523","2025/01/17","ACTIVA","2025/01/17","2025","4.6666914995887785", "-74.07352790734774","71, Cra 29c #71A, Barrios Unidos, Bogotá"
"OXXO UNIVERSITARIO","BOGOTA","2900636","2017/12/22","ACTIVA","2025/03/20","2025","4.603324212354766","-74.06860711887308","Cra. 3 #18-19, Bogotá"
"OXXO CALERA CRA 3","BOGOTA","3564926","2022/08/04","ACTIVA","2025/03/20","2025","4.7187503","-73.968914","Cra. 3 #4-28, La Calera, Cundinamarca, Colombia"
"OXXO CATEDRAL","BOGOTA","2554591","2015/03/17","ACTIVA","2025/03/20","2025","4.597961728335404","-74.07311874333574","Cl. 12 #6 55, Bogotá"
"OXXO EJE AMBIENTAL","BOGOTA","2628628","2015/10/28","ACTIVA","2025/03/20","2025","4.6007466","-74.0687829","Cra. 3 #8654, Bogotá, Colombia"
"OXXO CIUDAD UNIVERSITARIA","BOGOTA","3554871","2022/07/13","ACTIVA","2025/03/20","2025","4.630375","-74.0827719","Cra. 33 #17, Bogotá, Colombia"
"OXXO UNI 32","BOGOTA","3992671","2025/07/28","ACTIVA","2025/07/28","2025","4.621936843783437", "-74.07239132318452","Cra. 17 #32-18, Teusaquillo, Bogotá"
"OXXO CUAN","BOGOTA","3179714","2019/10/15","ACTIVA","2025/03/20","2025","4.6276174","-74.09096079999999","Cra. 36 #23A-51, Bogotá, Colombia"
"OXXO CAMPINCITO","BOGOTA","3609630","2022/11/22","ACTIVA","2025/03/20","2025","4.855512399999999","-74.0560493","Cra. 4 #7-21, Chía, Cundinamarca, Colombia"
"OXXO SAN BERNABÉ","BOGOTA","3412005","2021/08/11","ACTIVA","2025/03/20","2025","4.614103","-74.1107545","Cra. 41A #4-20, Bogotá, Colombia"
"OXXO EL EJIDO","BOGOTA","3775137","2024/01/31","ACTIVA","2025/03/20","2025","4.6261053","-74.1000668","Cra. 43 #17-65, Bogotá, Colombia"
"OXXO TORRE 108","BOGOTA","3911434","2025/01/27","ACTIVA","2025/01/27","2025","4.6959214","-74.05703849999999","Cra. 45 #108, Bogotá, Colombia"
"OXXO ALCABAMA CIIEN","BOGOTA","3948039","2025/04/08","ACTIVA","2025/04/08","2025","4.6886448","-74.0626292","Ac 100 #99, Bogotá, Colombia"
"OXXO ALCALA","BOGOTA","3723917","2023/08/30","ACTIVA","2025/03/20","2025","4.7228498","-74.05179799999999","Cra. 45 #137-61, Bogotá, Colombia"
"OXXO GRANADA HILLS","BOGOTA","3843591","2024/07/10","ACTIVA","2025/03/20","2025","4.729248999999999","-74.0495822","Cra. 45 #146-48, Bogotá, Colombia"
"OXXO AUTOPISTA 97","BOGOTA","3759956","2023/12/12","ACTIVA","2025/03/20","2025","4.6858005","-74.05690899999999","Cra. 45 #97-80, Bogotá, Colombia"
"OXXO BATAN","BOGOTA","3161251","2019/09/03","ACTIVA","2025/03/20","2025","4.705358299999999","-74.0552617","Cra. 45a #124-43, Suba, Bogotá, Colombia"
"OXXO AUTOPISTA","BOGOTA","1946324","2009/11/18","ACTIVA","2025/03/20","2025","4.7138217","-74.05367609999999","Cra. 45a #73 # 128 a, Suba, Bogotá, Cundinamarca, Colombia"
"OXXO RIONEGRO","BOGOTA","3434556","2021/09/27","ACTIVA","2025/03/20","2025","4.681155","-74.06397729999999","Cra. 49 #93, Bogotá, Colombia"
"OXXO CALLE 100","BOGOTA","3228383","2020/03/02","ACTIVA","2025/03/20","2025","4.6874951","-74.0609825","Cra. 49 #99-29, Bogotá, Colombia"
"OXXO EL LIBERTADOR","BOGOTA","3725008","2023/08/31","ACTIVA","2025/03/20","2025","4.8117503","-74.10004789999999","Cra. 5 #14 - 11, Cota, Cundinamarca, Colombia"
"OXXO PROCURADURIA","BOGOTA","2243266","2012/08/10","ACTIVA","2025/03/20","2025","4.601687699999999","-74.0718823","Cra. 5 #1514, Bogotá, Colombia"
"OXXO BOSQUE IZQUIERDO","BOGOTA","3657122","2023/03/23","ACTIVA","2025/03/20","2025","4.6063921","-74.0692707","Cra. 5 #21-38, Bogotá, Colombia"
"OXXO EL TREBOL","BOGOTA","3736974","2023/09/29","ACTIVA","2025/03/20","2025","4.8076541","-74.1035373","Cra. 5 #24, Cota, Cundinamarca, Colombia"
"OXXO TEJAR 3","BOGOTA","3568853","2022/08/12","ACTIVA","2025/03/20","2025","4.6062246","-74.1264108","Cra. 52a #26 Sur, Bogotá, Colombia"
"OXXO MURANO","BOGOTA","3523583","2022/05/04","ACTIVA","2025/03/20","2025","4.5932221","-74.1413761","Cra. 54 #47 Sur, Bogotá, Colombia"
"OXXO VENECIA","BOGOTA","2498426","2014/09/15","CANCELADA","2016/03/31","2016","","",""
"OXXO VENECIA KRA 54","BOGOTA","3723830","2023/08/30","ACTIVA","2025/03/20","2025","4.589106622315277","-74.14222570731795","Dg. 52b #Sur #3, Bogotá"
"OXXO TRINIDAD GALAN","BOGOTA","3828575","2024/06/04","ACTIVA","2025/03/20","2025","4.619077799999999","-74.119993","Cra. 56 #2B-68, Puente Aranda, Bogotá, Colombia"
"OXXO TORRE AMERICAS","BOGOTA","3124495","2019/06/10","ACTIVA","2025/03/20","2025","4.6285405","-74.112224","Cra. 56 #9-9, Bogotá, Colombia"
"OXXO PARQUE VILLAS","BOGOTA","3451567","2021/11/08","ACTIVA","2025/03/20","2025","4.7174856","-74.0693166","Cra. 58 #128b-67, Bogotá, Colombia"
"OXXO SOLEDAD PARK","BOGOTA","3967902","2025/05/28","ACTIVA","2025/05/28","2025","4.626869822218247", "-74.0749426284392","Kr 24 #37 34, Bogotá"
"OXXO CIUDAD JARDIN","BOGOTA","3605002","2022/11/08","ACTIVA","2025/03/20","2025","4.720554","-74.07064729999999","Cra. 59 #129b-76, Bogotá, Colombia"
"OXXO CIUDAD JARDIN SUR","BOGOTA","3886435","2024/10/28","ACTIVA","2025/03/20","2025","4.5760761","-74.09463889999999","Cra. 10 #17-85, Bogotá, Colombia"
"OXXO JARDIN","BOGOTA","3617836","2022/12/30","ACTIVA","2025/03/20","2025","4.332001655740909", "-74.37583041760944","Av. Manuel Humberto #14 21, La Serena, Fusagasugá, Cundinamarca"
"OXXO MUSEO DEL ORO","BOGOTA","3893093","2024/11/19","ACTIVA","2025/03/20","2025","4.6013784","-74.07240949999999","Cra. 6 #15-10, Bogotá, Colombia"
"OXXO SALAZAR GOMEZ","BOGOTA","3678690","2023/05/10","ACTIVA","2025/03/20","2025","4.632541799999999","-74.11353509999999","Cra. 62 #12-70, Bogotá, Colombia"
"OXXO PASEO VILLA DEL RIO","BOGOTA","3958568","2025/05/06","ACTIVA","2025/05/06","2025","4.598523699999999","-74.1538877","Cra. 63 #57g - 46 Sur Local 245B, Bogotá, Colombia"
"OXXO JJ VARGAS","BOGOTA","2230563","2012/07/04","ACTIVA","2025/03/20","2025","4.673833999999999","-74.08353199999999","Cra. 64 #67D-98, Bogotá, Colombia"
"OXXO VISCAYA","BOGOTA","3601234","2022/10/27","ACTIVA","2025/03/20","2025","4.687082999999999","-74.0731304","Cra. 67a #95-63, Bogotá, Colombia"
"OXXO FLORESTA 68 NORTE","BOGOTA","3886437","2024/10/28","ACTIVA","2025/03/20","2025","4.6875652","-74.07521009999999","Av. 68 #95-85, Suba, Bogotá, Cundinamarca, Colombia"
"OXXO PROVIVIENDA ORIENTAL","BOGOTA","3657127","2023/03/23","ACTIVA","2025/03/20","2025","4.6137481","-74.1298394","Cra. 68h #20 Sur-15, Bogotá, Colombia"
"OXXO GRANJAS 69","BOGOTA","3822890","2024/05/20","ACTIVA","2025/03/20","2025","4.6487368","-74.1196374","Cra. 69b #19-80, Bogotá, Colombia"
"OXXO LOS FUNDADORES","BOGOTA","3746980","2023/10/26","ACTIVA","2025/03/20","2025","4.6155941","-74.13234349999999","Cra. 69b #22-10, Bogotá, Colombia"
"OXXO LAS FERIAS","BOGOTA","3641511","2023/02/21","ACTIVA","2025/03/20","2025","4.6851872","-74.08634599999999","Cra. 69h #74B - 99, Engativá, Bogotá, Cundinamarca, Colombia"
"OXXO ARZOBISPO","BOGOTA","3998849","2025/08/12","ACTIVA","2025/08/12","2025","","",""
"OXXO SHAIO","BOGOTA","1946314","2009/11/18","ACTIVA","2025/03/20","2025","4.6994927928079235", "-74.07682064829628","Cra. 70h #116-35, Suba, Bogotá, Cundinamarca"
"OXXO ACAPULCO","BOGOTA","3806918","2024/04/09","ACTIVA","2025/03/20","2025","4.685271283249721","-74.09504868552207","Cra. 71B # 71-67, Engativá, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia"
"OXXO 72 CASTILLA","BOGOTA","3500839","2022/03/17","ACTIVA","2025/03/20","2025", "4.689631012573692", "-74.07163080208976","Cra. 68a #100- 16 local 16, Suba, Bogotá, Cundinamarca"
"OXXO BOYACA PARQUE","BOGOTA","3832644","2024/06/13","ACTIVA","2025/03/20","2025","4.6868021","-74.09776029999999","Cra. 73a #70-96, Bogotá, Colombia"
"OXXO UNIMINUTO","BOGOTA","3802071","2024/03/27","ACTIVA","2025/03/20","2025","4.697840999999999","-74.0903688","Cra. 73a #81-37, Bogotá, Colombia"
"OXXO BACATÁ","BOGOTA","3497587","2022/03/11","ACTIVA","2025/03/20","2025","4.7495639","-74.0678222","Cra. 74 #163 - 74, Suba, Bogotá, Cundinamarca, Colombia"
"OXXO VILLA LUZ 77","BOGOTA","3589791","2022/09/29","ACTIVA","2025/03/20","2025","4.6829577","-74.1060762","Cra. 77A #64h-4, Bogotá, Colombia"
"OXXO NUEVO KENNEDY","BOGOTA","3604992","2022/11/08","ACTIVA","2025/03/20","2025","4.6208645","-74.1519965","Cra. 78B #38b - 09, Bogotá, Colombia"
"OXXO CIUDAD ROMA","BOGOTA","3756472","2023/11/27","ACTIVA","2025/03/20","2025","4.610787699999999","-74.1741798","Cra. 78p #56 C-28 Sur, Kennedy, Bogotá, Colombia"
"OXXO EL BOSQUE","BOGOTA","3103085","2019/04/24","ACTIVA","2025/03/20","2025","4.71103197686127"," -74.03011318790551","Cra. 7b Bis #132-28, Bogotá"
"OXXO LIMA 19","BOGOTA","3695713","2023/06/22","ACTIVA","2025/03/20","2025","4.605881999999999","-74.0721439","Cra 8 #19-35, Bogotá, Colombia"
"OXXO KENNEDY 36","BOGOTA","3870594","2024/09/16","ACTIVA","2025/03/20","2025","4.6249345","-74.1526927","Cra. 80 #35b Sur, Bogotá, Colombia"
"OXXO CARRERA 80","BOGOTA","3771641","2024/01/24","ACTIVA","2025/03/20","2025","4.6208547","-74.1660796","Cra. 80, Bogotá, Colombia"
"OXXO CAPELLANIA","BOGOTA","3564932","2022/08/04","ACTIVA","2025/03/20","2025","4.6634072","-74.1238024","Cra. 80a Bis #22d-72, Bogotá, Colombia"
"OXXO BALEARES","BOGOTA","3467689","2022/01/13","ACTIVA","2025/03/20","2025","4.665316199999999","-74.12695529999999","Cra. 82 22 C - 04, Bogotá, Colombia"
"OXXO LOS MONJES","BOGOTA","3596645","2022/10/15","ACTIVA","2025/03/20","2025","4.680349","-74.1168838","Cra. 85k #46a-20 a, Cl. 46a #58, Bogotá, Colombia"
"OXXO CAMPO ALTO","BOGOTA","3828578","2024/06/04","ACTIVA","2025/03/20","2025","4.7361683","-74.0289829","Cra. 8b #160, Cra. 2a #160-20, Bogotá, Colombia"
"OXXO CHIA FIQUE","BOGOTA","3641463","2023/02/21","ACTIVA","2025/03/20","2025","4.8764506","-74.050229","Cra. 9 #2770, Chía, Cundinamarca, Colombia"
"OXXO CARRERA 9 QC","BOGOTA","3601228","2022/10/27","ACTIVA","2025/03/20","2025","4.6549284","-74.05789349999999","Cra. 9 #70a-41, Bogotá, Colombia"
"OXXO PLAZA SUBA","BOGOTA","2230356","2012/07/03","ACTIVA","2025/03/20","2025","4.740690799999999","-74.0843903","Cra. 91 #146 B 41, Suba, Bogotá, Colombia"
"OXXO CONECTA","BOGOTA","2554592","2015/03/17","ACTIVA","2025/03/20","2025", "4.683359366146003","-74.11961603117724","Av. Cra. 91, Bogotá"
"OXXO LA CAMPIÑA","BOGOTA","3684875","2023/05/25","ACTIVA","2025/03/20","2025","4.7426514","-74.0849116","Cra. 92 #147-69, Suba, Bogotá, Colombia"
"OXXO EDS SUBA SALITRE","BOGOTA","3846656","2024/07/17","ACTIVA","2025/03/20","2025","","",""
"OXXO FLORIDA 89","BOGOTA","3775132","2024/01/31","ACTIVA","2025/03/20","2025","4.6974437","-74.11362419999999","Cra. 94 #70-20, Bogotá, Colombia"
"OXXO MAR","BOGOTA","3500840","2022/03/17","ACTIVA","2025/03/20","2025","4.669185","-74.1403729","Cra. 96c #18-12, Bogotá, Colombia"
"OXXO FONTIBON 18","BOGOTA","3792672","2024/03/07","ACTIVA","2025/03/20","2025","4.675360274708351", "-74.14563954153265","Cra. 103a #18-22, Fontibón, Bogotá, Cundinamarca"
"OXXO FONTIBON CENTRAL","BOGOTA","3554884","2022/07/13","ACTIVA","2025/03/20","2025","4.6747853","-74.14220220000001","Cra. 99 #20-60, Bogotá, Colombia"
"OXXO CANTABRIA","BOGOTA","3723833","2023/08/30","ACTIVA","2025/03/20","2025","4.6730006","-74.1150983","Dg. 46 #76-39, Bogotá, Colombia"
"OXXO BELMONTE","BOGOTA","3763688","2024/01/09","ACTIVA","2025/03/20","2025","4.7034927","-74.0921331","Dg. 82g #75-94, Bogotá, Colombia"
"OXXO SERENA","BOGOTA","3870597","2024/09/16","ACTIVA","2025/03/20","2025","4.3266034","-74.40886549999999","La Serena, Fusagasugá, Cundinamarca, Colombia"
"OXXO PARIS GAITAN","BOGOTA","3832639","2024/06/13","ACTIVA","2025/03/20","2025","4.7058501","-74.0963012","Dg. 84a #82-49, Bogotá, Colombia"
"OXXO HIPPIES CRA 7","BOGOTA","3709864","2023/07/26","ACTIVA","2025/03/20","2025","4.644695899999999","-74.0620991","Edificio Fabe, Cl. 59 #10- 59 Oficina 303, Chapinero, Bogotá, Colombia"
"OXXO TRADE CENTER","BOGOTA","3179771","2019/10/15","ACTIVA","2025/03/20","2025","4.680756100000001","-74.0433371","Edifico Pixel 98, Cl. 98 #10 2, Bogotá, Colombia"
"OXXO ALAMEDA 13","BOGOTA","3662216","2023/04/03","ACTIVA","2025/03/20","2025","4.6104939","-74.0730969","Kr 13 #23-06, Bogotá, Colombia"
"OXXO MARLY 13","BOGOTA","3946959","2025/04/07","ACTIVA","2025/04/07","2025","4.6341313","-74.0661085","Kr 13 #46-91, Bogotá, Colombia"
"OXXO PILOTO","BOGOTA","2230350","2012/07/03","ACTIVA","2025/03/20","2025","4.6324263","-74.0662622","Kr 13 #4518, Bogotá, Colombia"
"OXXO CHAPINERO","BOGOTA","2037448","2010/10/21","ACTIVA","2025/03/20","2025","4.6424767","-74.064808","Kr 13 #55 - 45, Bogotá, Colombia"
"OXXO FLORES 68","BOGOTA","3806913","2024/04/09","ACTIVA","2025/03/20","2025","4.654013099999999","-74.062632","Kr 13 #6736, Bogotá, Colombia"
"OXXO CALLE 77","BOGOTA","3573758","2022/08/25","ACTIVA","2025/03/20","2025","4.6625171","-74.05767139999999","Kr 13 #76-47, Bogotá, Colombia"
"OXXO EL PROGRESO","BOGOTA","3699574","2023/06/30","ACTIVA","2025/03/20","2025","4.6002402","-74.0945997","Kr 24 #4B - 20, Bogotá, Colombia"
"OXXO LA FRAGUITA","BOGOTA","3651703","2023/03/13","ACTIVA","2025/03/20","2025","4.5917498","-74.09810829999999","Kr 24 #7-13, Bogotá, Colombia"
"OXXO ROTONDA 60","BOGOTA","3747001","2023/10/26","ACTIVA","2025/03/20","2025","4.6259576","-74.1176198","Puente Aranda, Bogotá, Colombia"
"OXXO EDS NUEVA GRANADA","BOGOTA","3771644","2024/01/24","ACTIVA","2025/03/20","2025","4.7555296","-74.1514653","QR4X+C8, Cota, Cundinamarca, Colombia"
"OXXO EDS EL GATO","BOGOTA","3747005","2023/10/26","ACTIVA","2025/03/20","2025","","",""
"OXXO RESTREPO CARRERA 18","BOGOTA","3756474","2023/11/27","ACTIVA","2025/03/20","2025","4.5864698","-74.0997077","Restrepo, Bogotá, Colombia"
"OXXO CALLE 59","BOGOTA","3289420","2020/09/25","ACTIVA","2025/03/20","2025","4.6457416","-74.06406430000001","Santa Fé, Bogotá, Colombia"
"OXXO SUBAZAR 92","BOGOTA","3451560","2021/11/08","ACTIVA","2025/03/20","2025","4.738813599999999","-74.0853559","Suba, Bogotá, Colombia"
"OXXO EDS TIMIZA","BOGOTA","3839151","2024/06/28","ACTIVA","2025/03/20","2025","4.6186356","-74.1463158","Sur-99, Av. 1 de Mayo #35d Sur-55 a 35d, Bogotá, Colombia"
"OXXO CAJICA EL EDEN","BOGOTA","3746994","2023/10/26","ACTIVA","2025/03/20","2025","4.9056884","-74.0250369","Tahormina, Cajicá, Cundinamarca, Colombia"
"OXXO TERMINAL TERRESTRE","BOGOTA","3605010","2022/11/08","ACTIVA","2025/03/20","2025","4.747923699999999","-74.14482079999999","Terminal Terrestre de Carga, Cota, Cundinamarca, Colombia"
"OXXO CAPITAL CENTER","BOGOTA","3197711","2019/12/13","ACTIVA","2025/03/20","2025","4.660472899999999","-74.1085736","Teusaquillo, Bogotá, Colombia"
"OXXO CAPITAL TOWERS","BOGOTA","3684878","2023/05/25","ACTIVA","2025/03/20","2025","4.639140363069694", "-74.09798060383382","Av. La Esperanza #51 40, Teusaquillo, Bogotá"
"OXXO SALVADOR","BOGOTA","3588665","2022/09/27","ACTIVA","2025/03/20","2025","4.6445812","-74.072583","Tv. 24 #54-8, Teusaquillo, Bogotá, Colombia"
"OXXO RESTREPO OCCIDENTAL","BOGOTA","3723826","2023/08/30","ACTIVA","2025/03/20","2025","4.5935007","-74.103748","Tv. 24I #13-02, Bogotá, Colombia"
"OXXO AZAFRANES","BOGOTA","3533275","2022/05/24","ACTIVA","2025/03/20","2025","4.684678799999999","-74.1106157","Tv. 85 #64c-2, Bogotá, Colombia"
"OXXO ALAMOS INDUSTRIAL","BOGOTA","3709875","2023/07/26","ACTIVA","2025/03/20","2025","4.6900534","-74.11754619999999","Tv. 93 #64-41, Bogotá, Colombia"
"OXXO SANTA MARIANA","BOGOTA","3367682","2021/04/16","ACTIVA","2025/03/20","2025","4.7087752","-74.1037884","Tv. 94 #82A36, Bogotá, Colombia"
"OXXO EDS EL DIAMANTE","BOGOTA","3775123","2024/01/31","ACTIVA","2025/03/20","2025","4.7995877","-74.11007339999999","Variante Cota, Cota, Cundinamarca, Colombia"
"OXXO TERRANOVA","BOGOTA","3624196","2023/01/18","ACTIVA","2025/03/20","2025","4.9238471","-74.0423615","Via Rio frio cajica, El Tejar, la palma, Cajicá, Cundinamarca, Colombia"
"OXXO EDS WELLNESS HOTEL","BOGOTA","3662228","2023/04/03","ACTIVA","2025/03/20","2025","4.958862799999999","-74.0099674","XX5R+G2, Cajicá, Cundinamarca, Colombia"
"OXXO HACIENDA LA QUINTA","BOGOTA","3759952","2023/12/12","ACTIVA","2025/03/20","2025","5.0235762","-73.9949768","Zipaquirá, Cundinamarca, Colombia"
"OXXO ZONA 41","BOGOTA","2751157","2016/11/02","ACTIVA","2025/03/20","2025","4.6291492","-74.0669667","a 41-99 Carrera 13 #41-1, Bogotá, Colombia"
"OXXO SAN MATEO","BOGOTA","3818892","2024/05/08","ACTIVA","2025/03/20","2025","4.581519399999999","-74.203895","ካሬራ 4 ኤስቴ #30-51, Soacha, Cundinamarca, Colombia"
"OXXO ALDEA COMERCIAL","BUCARAMANGA","9000667845","2024/03/08","ACTIVA","2025/03/25","2025","7.023589100000001","-73.0825859","2WF8+CX, Piedecuesta, Loma Mesa de Ruitoque, Piedecuesta, Santander, Colombia"
"OXXO ANILLO VIAL","BUCARAMANGA","9000642668","2023/03/16","ACTIVA","2025/03/25","2025","","",""
"OXXO MOLINO","BUCARAMANGA","9000443378","2019/09/26","ACTIVA","2025/03/25","2025","6.9840041","-73.0441117","45A, Piedecuesta, Santander, Colombia"
"OXXO EDS PALENQUE","BUCARAMANGA","9000661619","2023/12/15","ACTIVA","2025/03/25","2025","","",""
"OXXO SAN ALONSO","BUCARAMANGA","9000604964","2021/11/08","ACTIVA","2025/03/25","2025","7.1312301","-73.1198953","Ak 27 #18 - 12, Bucaramanga, Santander, Colombia"
"OXXO CARRERA 30","BUCARAMANGA","9000644310","2023/04/04","ACTIVA","2025/03/25","2025","","",""
"OXXO EDS LA 27","BUCARAMANGA","9000661618","2023/12/15","CANCELADA","2025/03/25","2025","7.131228999999999","-73.1198951","Ak 27 #18-02, Bucaramanga, Santander, Colombia"
"OXXO LA INDUSTRIAL","BUCARAMANGA","9000617813","2022/04/22","ACTIVA","2025/03/25","2025","7.1386563","-73.12041409999999","Ak 27 #9-10, Bucaramanga, Santander, Colombia"
"OXXO HUS","BUCARAMANGA","9000414054","2018/09/25","CANCELADA","2019/03/29","2019","","",""
"OXXO MENSULI HIC","BUCARAMANGA","9000665849","2024/02/14","ACTIVA","2025/03/25","2025","7.0359272","-73.0685891","Vereda de Menzuly, Terrazas De Menzuly #Km 7, Piedecuesta, La Parcela, Piedecuesta, Santander, Colombia"
"OXXO UNIVERSIDAD","BUCARAMANGA","9000446489","2019/11/14","INACTIVA POR CIERRE DEL ESTABLECIMIENTO","2022/03/30","2022","","",""
"OXXO VALENCIA 27","BUCARAMANGA","9000664660","2024/02/02","ACTIVA","2025/03/25","2025","7.1384881","-73.1204685","Ak 27 #9-14, Bucaramanga, Santander, Colombia"
"OXXO QUEBRADASECA 32","BUCARAMANGA","9000627420","2022/08/18","ACTIVA","2025/03/25","2025","7.129029399999999","-73.1154908","Av. Quebrada Seca #32 - 36, Bucaramanga, Santander, Colombia"
"OXXO TATIKA","BUCARAMANGA","9000497510","2021/08/11","ACTIVA","2025/03/25","2025","7.0942026","-73.10382919999999","Avenida Circular #36 A # 104, Sotomayor, Floridablanca, Santander, Colombia"
