Nombre,Cámara de Comercio,Número de Matrícula,Fecha de Matrícula,Estado de la matrícula,Fecha de renovación,Último año renovado,latitud,longitud,direccion
MINIMERCADO JUSTO Y BUENO TUNJA LA ESMERALDA,TUNJA,154312,2017/11/10,CANCELADA,2021/03/08,2021,5.5419371,-73.3681337,"Cra. 19 A #26a-31, Tunja, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO TUNJA LIBERTADOR,TUNJA,157103,2018/03/01,CANCELADA,2019/03/21,2019,5.5087993,-73.3606188,"Tunja, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO TUNJA SANTA BARBARA,TUNJA,158796,2018/04/17,CANCELADA,2018/04/17,2018,5.5419371,-73.3681337,"Cra. 19 A #26a-31, Tunja, Boyacá, Colombia"
JUSTO Y BUENO ARMERO GUAYABAL TOLIMA,HONDA,69922,2020/10/06,ACTIVA,2021/01/25,2021,5.0279037,-74.88919820000001,"Cra. 6 # 6 - 72, Guayabal, Armero, Tolima, Colombia"
SUPERMERCADO JUSTO Y BUENO VELEZ,BUCARAMANGA,9000444291,2019/10/09,ACTIVA,2021/03/17,2021,6.0138396,-73.6749095,"Cra. 6 # 8 A - 27, Velez, Vélez, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO QUIMBAYA,ARMENIA,231651,2019/02/15,CANCELADA,2020/02/19,2020,,,
MINIMERCADO JUSTO Y BUENO 20 DE JULIO,BOGOTA,2654730,2016/02/16,ACTIVA,2021/03/19,2021,4.5701369,-74.0935653,"Cra. 6 #24A-30 Sur, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO YAGUARA,HUILA,326561,2019/04/24,ACTIVA,2021/03/23,2021,2.663851,-75.5207119,"Cra. 6 #3-12, Yaguara, Huila, Colombia"
SUPERMERCADO JUSTO Y BUENO - CALI TEQUENDAMA,CALI,1058586,2019/07/25,CANCELADA,2021/02/15,2021,,,
MINIMERCADO JUSTO Y BUENO PUERTO BERRIO,MAGDALENA MEDIO,60256,2017/07/05,ACTIVA,2021/03/30,2021,6.4903887,-74.4026614,"Cra. 6 #52 09, Puerto Berrío, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO MONTERIA CASTELLANA,MONTERIA,167697,2018/11/07,ACTIVA,2021/03/25,2021,8.770314899999999,-75.8676582,"Cra. 6 #59-12, Montería, Córdoba, Colombia"
SUPERMERCADO JUSTO Y BUENO MONTERIA MOGAMBO,MONTERIA,173744,2019/08/01,ACTIVA,2021/03/25,2021,8.7311642,-75.882514,"Diagonal 2e con Carrera 18, Montería, Córdoba, Colombia"
SUPERMERCADO JUSTO Y BUENO MONTERIA PRINCIPAL DE LA GRANJA,MONTERIA,178777,2020/03/12,ACTIVA,2021/03/25,2021,8.7563201,-75.8851174,"Cra. 4 #29-44, Montería, Córdoba, Colombia"
SUPERMERCADO JUSTO Y BUENO MONTERIA VILLANOVA,MONTERIA,180800,2020/07/24,ACTIVA,2021/03/29,2021,8.7563201,-75.8851174,"Cra. 4 #29-44, Montería, Córdoba, Colombia"
MINIMERCADO JUSTO Y BUENO BARICHARA,BUCARAMANGA,9000362791,2016/12/30,ACTIVA,2021/03/17,2021,6.6355216,-73.2222659,"Cra. 6 #6-89, Barichara, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO SUESCA CENTRO,BOGOTA,2737496,2016/09/27,ACTIVA,2021/03/19,2021,4.9343583,-73.938035,"Via Colpapel, Tocancipá, Cundinamarca, Colombia"
SUPERMERCADO JUSTO Y BUENO PAEZ LA PLATA,HUILA,326591,2019/04/24,ACTIVA,2021/03/23,2021,2.3922864,-75.89179899999999,"Cra. 6 #7A-30/34, La Plata, Huila, Colombia"
SUPERMERCADO JUSTO Y BUENO MARIQUITA,HONDA,61908,2017/11/27,ACTIVA,2021/01/25,2021,5.1946134,-74.8898797,"Cra. 6 #8-19, Mariquita, Tolima, Colombia"
SUPERMERCADO JUSTO Y BUENO MARIQUITA 2,HONDA,61973,2017/12/13,ACTIVA,2021/01/25,2021,5.1946134,-74.8898797,"Cra. 6 #8-19, Mariquita, Tolima, Colombia"
MINIMERCADO JUSTO Y BUENO SOACHA ESQUINA,BOGOTA,2738923,2016/09/29,ACTIVA,2021/03/19,2021,4.5795628,-74.2165745,"Cl 15 #3C-09, Soacha, Cundinamarca, Colombia"
JUSTO Y BUENO BARRANQUILLA CR 60,BARRANQUILLA,751050,2019/11/29,ACTIVA,2021/03/31,2021,11.0019929,-74.7967918,"Cra. 60 #72, Nte. Centro Historico, Barranquilla, Atlántico, Colombia"
MINIMERCADO JUSTO Y BUENO LA ESTRELLA VENECIA,ABURRA SUR,209768,2018/05/07,ACTIVA,2021/03/25,2021,6.1595116,-75.6431903,"Cra. 61 #77 sur 27, Poblado del Sur, La Estrella, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO PUENTE ARANDA SAN RAFAEL,BOGOTA,2694525,2016/06/03,CANCELADA,2017/03/10,2017,,,
JUSTO Y BUENO CARTAGENA BLAS DE LEZO,CARTAGENA,41749302,2019/06/05,ACTIVA,2021/03/26,2021,10.389985,-75.4861755,"Cra. 68 #27B-10, San Pedro, Cartagena de Indias, Bolívar, Colombia"
SUPERMERCADO JUSTO Y BUENO SAN PELAYO,MONTERIA,181006,2020/08/11,ACTIVA,2021/03/29,2021,8.9557769,-75.8388251,"Cra. 7 # 4 - 54, San Pelayo, Córdoba, Colombia"
SUPERMERCADO JUSTO Y BUENO BERDEZ,HUILA,315445,2018/07/26,ACTIVA,2021/03/05,2021,,,
SUPERMERCADOS JUSTO Y BUENO EL BORDO CAUCA,CAUCA,201053,2020/06/03,CANCELADA,2021/02/16,2021,2.1149668,-76.9846946,"Cra. 7 # 6 - 100, El Bordo, Patía, Cauca, Colombia"
SUPERMERCADO JUSTO Y BUENO RAMIRIQUI,TUNJA,184992,2020/10/07,ACTIVA,2021/03/08,2021,5.4019335,-73.3361109,"Cra. 7 # 7 - 38, Ramiriquí, Boyacá, Colombia"
SUPERMERCADO JUSTO Y BUENO GUATEQUE,TUNJA,186553,2020/12/04,ACTIVA,2021/03/08,2021,5.0058343,-73.47376,"Cra. 7 # 8 - 35 Local 1, Guateque, Boyacá, Colombia"
JUSTO Y BUENO PALERMO HUILA,HUILA,346259,2020/10/05,ACTIVA,2021/03/26,2021,2.8887008,-75.4337832,"Cra. 7 # 9 - 30, Palermo, Huila, Colombia"
MINIMERCADO JUSTO Y BUENO CHIQUINQUIRA,TUNJA,152183,2017/08/16,ACTIVA,2021/03/08,2021,5.61329,-73.81635059999999,"Cra. 7 #14-58, Chiquinquirá, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO CHIQUINQUIRA SANTA MARTA,TUNJA,154652,2017/11/28,ACTIVA,2021/03/08,2021,5.61329,-73.81635059999999,"Cra. 7 #14-58, Chiquinquirá, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO SANTA RITA,BOGOTA,3370166,2021/04/22,ACTIVA,/  /,0,4.7449615,-74.02271540000001,"Cl. 167d #7-26, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO PLANETA RICA,MONTERIA,164759,2018/06/20,ACTIVA,2021/03/25,2021,8.4105851,-75.58191339999999,"Cra. 7 #20-46, Planeta Rica, Córdoba, Colombia"
SUPERMERCADO JUSTO Y BUENO PLANETA RICA LOS ANGELES,MONTERIA,180076,2020/06/18,ACTIVA,2021/03/25,2021,,,
MINIMERCADO JUSTO Y BUENO PAILITAS,AGUACHICA,45187,2017/07/28,CANCELADA,2021/02/23,2021,8.9579902,-73.6240387,"Cra. 7 #5-109, Pailitas, Cesar, Colombia"
SUPERMERCADO JUSTO Y BUENO LERIDA,HONDA,60848,2017/08/15,ACTIVA,2021/01/25,2021,4.8617348,-74.9100907,"Cra. 7 #6-26, Lerida, Lérida, Tolima, Colombia"
MINIMERCADO JUSTO Y BUENO GAMARRA,AGUACHICA,45454,2017/08/25,CANCELADA,2019/02/21,2019,,,
JUSTO Y BUENO FLANDES,SUR Y ORIENTE DEL TOLIMA,90740,2017/08/04,ACTIVA,2021/02/11,2021,4.2904958,-74.8134851,"Cra. 7 #7-21, Flandes, Tolima, Colombia"
SUPERMERCADO JUSTO Y BUENO SAN ANDRES DE SOTAVENTO,MONTERIA,175565,2019/10/21,ACTIVA,2021/03/25,2021,9.1446661,-75.50858699999999,"Cra. 7 B # 8 - 29, San Andrés de Sotavento, Córdoba, Colombia"
SUPERMERCADO JUSTO Y BUENO SANTA MARIA DEL LAGO,BOGOTA,3105967,2019/04/30,ACTIVA,2021/03/19,2021,4.696075,-74.09116900000001,"Cra. 73a # 77A - 94, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO MEDELLIN PILARICA,MEDELLIN PARA ANTIOQUIA,65356902,2018/03/05,ACTIVA,2021/03/31,2021,6.2756133,-75.58520539999999,"Pilarica II, Medellín, Robledo, Medellín, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO MEDELLIN LOS COLORES,MEDELLIN PARA ANTIOQUIA,65162202,2018/02/09,ACTIVA,2021/03/31,2021,6.2629363,-75.589086,"Cra. 74 #52-105, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia"
SUPERMERCADO JUSTO Y BUENO MODELIA CRA 75,BOGOTA,3149474,2019/08/06,ACTIVA,2021/03/19,2021,4.6680313,-74.1178259,"Cra. 75 #24d 33, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO CASTILLA,BOGOTA,2756958,2016/11/24,ACTIVA,2021/03/19,2021,4.6399051,-74.14019069999999,"Cra. 77 #8A 68, Bogotá, Colombia"
JUSTO Y BUENO CARTAGENA LA CONSOLATA,CARTAGENA,44066302,2020/10/22,ACTIVA,2021/03/26,2021,10.3753633,-75.4808394,"Cra. 78 # 6A - 17, La Consolata, Cartagena de Indias, Bolívar, Colombia"
JUSTO Y BUENO CARTAGENA LAS RAMBLAS,CARTAGENA,42692302,2019/12/11,ACTIVA,2021/03/26,2021,10.515346,-75.4700459,"Entrada Manzanillo, I-90A #10, La Siriaca, Cartagena De Indias (Distrito Turístico Y Cultural), Bolívar, Colombia"
MINIMERCADO JUSTO Y BUENO MEDELLIN SAN ANTONIO DE PRADO CASA DE LA CULTURA,MEDELLIN PARA ANTIOQUIA,67387202,2019/01/24,ACTIVA,2021/03/31,2021,6.1852714,-75.6559875,"Cl. 41 Sur #79 35, San Antonio de Prado, Medellín, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO BELMIRA,BOGOTA,2895045,2017/11/27,ACTIVA,2021/03/19,2021,4.7449615,-74.02271540000001,"Cl. 167d #7-26, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO ALTA BLANCA,BOGOTA,3311495,2020/11/20,ACTIVA,2021/03/19,2021,4.7379894,-74.0300638,"Cra. 8f # 161 - 33, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO ROBLES DE LA PAZ,VALLEDUPAR,168925,2020/02/20,ACTIVA,2021/02/17,2021,10.3871891,-73.1691027,"Cra. 8 # 07-17, La Paz, Cesar, Colombia"
JUSTO Y BUENO BARRANQUILLA CENTRO CALLE 38,BARRANQUILLA,771355,2020/10/09,ACTIVA,2021/03/31,2021,10.9462824,-74.79776290000001,"Cra. 8 # 42B-10 Local 101, El Campito, Barranquilla, Atlántico, Colombia"
JUSTO Y BUENO BARRANQUILLA CRA 8,BARRANQUILLA,764051,2020/07/17,ACTIVA,2021/03/31,2021,10.9462824,-74.79776290000001,"Cra. 8 # 42B-10 Local 101, El Campito, Barranquilla, Atlántico, Colombia"
MINIMERCADO JUSTO Y BUENO FLORIDABLANCA,BUCARAMANGA,9000370941,2017/03/23,ACTIVA,2021/03/17,2021,7.0624164,-73.08701529999999,"Cl. 7 #5-16, Floridablanca, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO EL PLAYON,BUCARAMANGA,9000356086,2016/09/05,ACTIVA,2021/03/17,2021,7.4721721,-73.2050501,"Cra. 8 #13-32, El Playon, El Playón, Santander, Colombia"
SUPERMERCADO JUSTO Y BUENO EL CARMEN LIBANO,HONDA,67441,2019/10/25,ACTIVA,2021/01/25,2021,4.922529,-75.0622688,"Cra. 8 #4-37, Libano, Líbano, Tolima, Colombia"
SUPERMERCADO JUSTO Y BUENO LIBANO,HONDA,60849,2017/08/15,ACTIVA,2021/01/25,2021,4.922529,-75.0622688,"Cra. 8 #4-37, Libano, Líbano, Tolima, Colombia"
SUPERMERCADO JUSTO Y BUENO SESQUILE,BOGOTA,3218321,2020/02/12,ACTIVA,2021/03/19,2021,5.0464888,-73.7979046,"Cra. 8 #6 - 53, Sesquilé, Cundinamarca, Colombia"
SUPERMECADOS JUSTO Y BUENO MIRANDA CAUCA,CAUCA,196398,2019/10/28,CANCELADA,2021/02/17,2021,,,
MINIMERCADO JUSTO Y BUENO MEDELLIN LA FLORESTA,MEDELLIN PARA ANTIOQUIA,67289702,2019/01/11,ACTIVA,2021/03/31,2021,6.2633014,-75.59704889999999,"C. 50 #80-31, Calasanz, Medellín, La América, Medellín, Antioquia, Colombia"
SUPERMERCADOS JUSTO Y BUENO CALI-EL INGENIO,CALI,1104588,2021/01/08,CANCELADA,2021/01/08,2021,,,
MINIMERCADO JUSTO Y BUENO AMERICAS 68,BOGOTA,2765345,2017/01/10,CANCELADA,2018/03/20,2018,,,
SUPERMERCADO JUSTO Y BUENO EL GRANERO,VALLEDUPAR,174633,2020/09/25,CANCELADA,2021/02/17,2021,,,
SUPERMERCADO JUSTO Y BUENO LA SERAFINA,BOGOTA,3320154,2020/12/24,ACTIVA,2021/03/19,2021,4.7385507,-74.0649174,"Cra. 59 # 152 - 49 local 202, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO LIMONAR,IBAGUE,282852,2017/08/17,ACTIVA,2021/03/23,2021,,,
MINIMERCADO JUSTO Y BUENO MODELIA SANTA CECILIA,BOGOTA,2742022,2016/10/07,ACTIVA,2021/03/19,2021,4.6735475,-74.12202839999999,"Cra. 85c #24F-32, ZONA 5, Bogotá, Colombia"
MINIMERCARDO JUSTO Y BUENO MEDELLIN LA AMERICA,MEDELLIN PARA ANTIOQUIA,64504702,2017/10/12,ACTIVA,2021/03/31,2021,6.2518691,-75.5987024,"Cl. 45 # 79A - 100, Los Pinos, Medellín, La América, Medellín, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO BOSA ESTACION,BOGOTA,2723142,2016/08/19,CANCELADA,2019/03/21,2019,,,
MINIMERCADO JUSTO Y BUENO BOSA INDEPENDENCIA,BOGOTA,2885500,2017/10/26,ACTIVA,2021/03/19,2021,4.6203803,-74.1976493,"Cra. 87c #71 Sur-37 a 71 Sur-61, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO BOSA SAN JOSE,BOGOTA,3310496,2020/11/18,ACTIVA,2021/03/19,2021,4.6070414,-74.1858319,"Cl. 65 Sur #80a-06, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO LA 192 LIJACA,BOGOTA,2696332,2016/06/09,CANCELADA,2019/03/21,2019,,,
MINIMERCADO JUSTO Y BUENO LIJACA CENTRO,BOGOTA,2734897,2016/09/20,ACTIVA,2021/03/19,2021,4.764387699999999,-74.02974669999999,"Cra. 8c #187A-46, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO ALAMOS,BOGOTA,2737455,2016/09/27,ACTIVA,2021/03/19,2021,4.7385507,-74.0649174,"Cra. 59 # 152 - 49 local 202, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO AMERICAS AVENTURA,BOGOTA,2905655,2018/01/17,ACTIVA,2021/03/19,2021,4.7126206,-74.03382069999999,"Cl. 134 #9 - 51, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO BARRANCA LA FLORESTA,BARRANCABERMEJA,104673,2016/07/18,ACTIVA,2021/03/12,2021,,,
MINIMERCADO JUSTO Y BUENO CHICO NORTE,BOGOTA,2855811,2017/08/16,ACTIVA,2021/03/19,2021,4.6940624,-74.0564594,"Cra. 45 #106 - 15, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO CUNDINAMARCA,BOGOTA,2694503,2016/06/03,ACTIVA,2021/03/19,2021,4.6940624,-74.0564594,"Cra. 45 #106 - 15, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO DON ALBERTO,VALLEDUPAR,158607,2018/12/10,ACTIVA,2021/02/17,2021,,,
MINIMERCADO JUSTO Y BUENO EDUARDO SANTOS,BOGOTA,2676617,2016/04/15,ACTIVA,2021/03/19,2021,4.6940624,-74.0564594,"Cra. 45 #106 - 15, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO EL BANCO,SANTA MARTA PARA EL MAGDALENA,193410,2017/09/13,ACTIVA,2021/03/31,2021,,,
MINIMERCADO JUSTO Y BUENO EL MOLINO,BUCARAMANGA,9000362560,2016/12/21,ACTIVA,2021/03/17,2021,,,
MINIMERCADO JUSTO Y BUENO FONTIBON BELEN,BOGOTA,2676619,2016/04/15,ACTIVA,2021/03/19,2021,4.7385507,-74.0649174,"Cra. 59 # 152 - 49 local 202, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO FONTIBON LA CABAÑA,BOGOTA,2738069,2016/09/28,ACTIVA,2021/03/19,2021,4.6764055,-74.1443649,"Cl. 19 #14, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO FONTIBON LA GIRALDA,BOGOTA,2911191,2018/01/29,ACTIVA,2021/03/19,2021,4.7385507,-74.0649174,"Cra. 59 # 152 - 49 local 202, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO GRANJA SAN PABLO,BOGOTA,2725480,2016/08/25,ACTIVA,2021/03/19,2021,4.7385507,-74.0649174,"Cra. 59 # 152 - 49 local 202, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO JUAN REY,BOGOTA,2725473,2016/08/25,ACTIVA,2021/03/19,2021,4.6940624,-74.0564594,"Cra. 45 #106 - 15, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO JULIO FLOREZ,BOGOTA,3046373,2018/12/19,ACTIVA,2021/03/19,2021,4.823496599999999,-73.9359076,"Lote Rancho Klarens, Guasca, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO JUSTO ANTONIA SANTOS,BUCARAMANGA,9000341061,2016/03/01,ACTIVA,2021/03/17,2021,7.122268999999999,-73.11913539999999,"Cl. 34 #24-89, Antonia Santos, Bucaramanga, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO LA 33,BUCARAMANGA,9000418790,2018/12/10,ACTIVA,2021/03/17,2021,7.1291009,-73.117012,"Cra. 30 #n.21-06, Bucaramanga, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO LA FISCALA,BOGOTA,3415233,2021/08/18,ACTIVA,/  /,0,4.7385507,-74.0649174,"Cra. 59 # 152 - 49 local 202, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO LA PALMA,FACATATIVA,152113,2021/04/27,ACTIVA,2021/04/27,2021,5.3605474,-74.38812039999999,"Cl. 2 #3-13, La Palma, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO LA PRESENTACION,BUCARAMANGA,9000373161,2017/04/20,ACTIVA,2021/03/17,2021,,,
MINIMERCADO JUSTO Y BUENO LOS CEDROS,BOGOTA,3021496,2018/10/04,ACTIVA,2021/03/19,2021,4.7385507,-74.0649174,"Cra. 59 # 152 - 49 local 202, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO NOVALITO,VALLEDUPAR,147650,2017/09/13,ACTIVA,2021/02/12,2021,10.4689933,-73.26719589999999,"Cra. 23 #13B-46, Valledupar, Cesar, Colombia"
MINIMERCADO JUSTO Y BUENO OLAS NORTE,BUCARAMANGA,9000474812,2020/10/27,ACTIVA,2021/03/17,2021,,,
MINIMERCADO JUSTO Y BUENO PUNTO NORTE,ARMENIA,226619,2018/06/12,ACTIVA,2021/01/22,2021,,,
MINIMERCADO JUSTO Y BUENO QUESADA,BOGOTA,2738073,2016/09/28,ACTIVA,2021/03/19,2021,4.7379894,-74.0300638,"Cra. 8f # 161 - 33, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SAMPER MENDOZA,BOGOTA,2737467,2016/09/27,ACTIVA,2021/03/19,2021,4.6940624,-74.0564594,"Cra. 45 #106 - 15, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SAN CRISTOBAL NORTE,BOGOTA,2799594,2017/03/30,ACTIVA,2021/03/19,2021,4.7449615,-74.02271540000001,"Cl. 167d #7-26, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SAN FERNANDO,BOGOTA,2765349,2017/01/10,ACTIVA,2021/03/19,2021,4.6940624,-74.0564594,"Cra. 45 #106 - 15, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SAN MIGUEL,BOGOTA,2758679,2016/11/30,ACTIVA,2021/03/19,2021,4.7385507,-74.0649174,"Cra. 59 # 152 - 49 local 202, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO TEJADITOS,BUCARAMANGA,9000389647,2017/11/10,ACTIVA,2021/03/17,2021,,,
SUPERMERCADO JUSTO Y BUENO BOSQUE IZQUIERDO,BOGOTA,3315443,2020/12/02,ACTIVA,2021/03/19,2021,4.6063921,-74.0692707,"Cra. 5 #21-38, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO CANDIDO,HUILA,311339,2018/04/11,ACTIVA,2021/03/05,2021,,,
SUPERMERCADO JUSTO Y BUENO EL ROBLE CUNDUY,FLORENCIA PARA EL CAQUETA,105071,2018/04/27,ACTIVA,2021/01/22,2021,4.7385507,-74.0649174,"Cra. 59 # 152 - 49 local 202, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO LA FLORESTA,BOGOTA,3218326,2020/02/12,ACTIVA,2021/03/19,2021,4.7449615,-74.02271540000001,"Cl. 167d #7-26, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO RINCON DE LOS ANDES,BOGOTA,3317284,2020/12/09,ACTIVA,2021/03/19,2021,4.7385507,-74.0649174,"Cra. 59 # 152 - 49 local 202, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO SUBA AURES 1,BOGOTA,3233110,2020/03/11,ACTIVA,2021/03/19,2021,4.7449615,-74.02271540000001,"Cl. 167d #7-26, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO USAQUEN,BOGOTA,2788966,2017/03/03,ACTIVA,2021/03/19,2021,4.7201596,-74.0454204,"Cl 136 #18-2 a 18-82, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO USAQUEN EL DORADO,BOGOTA,3307244,2020/11/09,ACTIVA,2021/03/19,2021,4.7126206,-74.03382069999999,"Cl. 134 #9 - 51, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO USAQUEN SANTA PAULA,BOGOTA,3300244,2020/10/22,ACTIVA,2021/03/19,2021,4.7385507,-74.0649174,"Cra. 59 # 152 - 49 local 202, Bogotá, Colombia"
SUPERMERCADOS JUSTO Y BUENO BUENAVENTURA-PAILON,BUENAVENTURA,188042,2020/08/05,ACTIVA,2021/03/09,2021,,,
SUPERMERCADOS JUSTO Y BUENO BUENAVENTURA-PUEBLO NUEVO,BUENAVENTURA,188595,2020/09/28,CANCELADA,2021/03/09,2021,3.8837346,-77.07275249999999,"Cra. 9 # 2-40, Buenaventura, Valle del Cauca, Colombia"
SUPERMERCADO JUSTO Y BUENO CHIA AVENIDA CHILACOS,BOGOTA,3243162,2020/06/02,ACTIVA,2021/03/19,2021,4.867834999999999,-74.0541643,"Av. Chilacos #7-45, Chía, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO PARQUE FLORIDA,BUCARAMANGA,9000474813,2020/10/27,ACTIVA,2021/03/17,2021,,,
SUPERMERCADOS JUSTO Y BUENO GUACARI,BUGA,73023,2019/12/11,ACTIVA,2021/02/16,2021,3.764104,-76.33485,"Cra. 9 # 4 - 65, Guacarí, Valle del Cauca, Colombia"
SUPERMERCADOS JUSTO Y BUENO POPAYAN- QUIJOTE,CAUCA,202524,2020/07/15,ACTIVA,2021/02/16,2021,2.4519042,-76.603702,"Cra. 9 # 8 - 116, Comuna 1, Popayán, Cauca, Colombia"
MINIMERCADO JUSTO Y BUENO GRANADA CAMILO TORRES,VILLAVICENCIO,319390,2017/08/17,ACTIVA,2021/03/26,2021,3.5442956,-73.7069707,"Cra. 9 #15-75, Granada, Meta, Colombia"
MINIMERCADO JUSTO Y BUENO MALAGA,BUCARAMANGA,9000381359,2017/07/26,ACTIVA,2021/03/17,2021,7.8851194,-72.50342289999999,"Av. 5 #11-69, Cúcuta, Norte de Santander, Colombia"
MINIMERCADO JUSTO Y BUENO LA CUMBRE,BUCARAMANGA,9000353970,2016/08/08,ACTIVA,2021/03/17,2021,7.0749342,-73.0891177,"Cra. 5 Este #28-44, Floridablanca, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO POMARROSO LA CUMBRE,BUCARAMANGA,9000477623,2020/12/11,ACTIVA,2021/03/17,2021,7.076290999999999,-73.0863591,"Cra. 9 Este #28-11, Floridablanca, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO EL RETEN,BARRANCABERMEJA,110458,2017/11/22,CANCELADA,2017/11/22,2017,,,
MINIMERCADO JUSTO Y BUENO LA GAITANA,BUCARAMANGA,9000386717,2017/09/28,CANCELADA,2021/03/17,2021,,,
MINIMERCADO JUSTO Y BUENO PEPE SIERRA,BOGOTA,2878960,2017/10/10,CANCELADA,2019/03/21,2019,,,
SUPERMERCADO JUSTO Y BUENO ENGATIVA QUIRIGUA,BOGOTA,3307233,2020/11/09,ACTIVA,2021/03/19,2021,4.7131159,-74.09872,"Cl. 90 # 91 - 52, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SUBA RINCON MIAMI,BOGOTA,2756957,2016/11/24,ACTIVA,2021/03/19,2021,4.7255064,-74.0914217,"Cra. 93a #129 - 16, Suba, Bogotá, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SUBA RINCON SAN JORGE,BOGOTA,2738909,2016/09/29,ACTIVA,2021/03/19,2021,4.7255064,-74.0914217,"Cra. 93a #129 - 16, Suba, Bogotá, Cundinamarca, Colombia"
SUPERMERCADO JUSTO Y BUENO SUBA COSTA AZUL,BOGOTA,3317712,2020/12/10,ACTIVA,2021/03/19,2021,4.7255064,-74.0914217,"Cra. 93a #129 - 16, Suba, Bogotá, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO BATAN,BOGOTA,2854915,2017/08/15,CANCELADA,2019/03/21,2019,,,
SUPERMERCADO JUSTO Y BUENO SUBA TUNA BAJA,BOGOTA,2974255,2018/06/18,ACTIVA,2021/03/19,2021,4.7543161,-74.08512759999999,"Cra. 97b #155-31, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO FONTIBON CRA 99,BOGOTA,2654744,2016/02/16,CANCELADA,2019/03/21,2019,,,
MINIMERCADO JUSTO Y BUENO MONTERIA EL DORADO,MONTERIA,167695,2018/11/07,ACTIVA,2021/03/25,2021,8.760902999999999,-75.8951933,"Cra. 9W #27-23, Montería, Córdoba, Colombia"
JUSTO Y BUENO CARTAGENA 13 DE JUNIO,CARTAGENA,42674002,2019/12/05,ACTIVA,2021/03/26,2021,10.4042482,-75.4814037,"Dg 32A #29-118, Ricaurte, Cartagena de Indias, Bolívar, Colombia"
SUPERMERCADO JUSTO Y BUENO MONTERIA BUENAVISTA,MONTERIA,178399,2020/02/18,ACTIVA,2021/03/25,2021,8.7788804,-75.8615654,"Cra. 6 #68-72, Montería, Córdoba, Colombia"
